day,temp_min,temp_max
19950728,15.2,20.8
19950729,15.3,21.5
19950730,15,21.4
19950731,13.3,19.4
19950801,15.1,22.6
19950802,15.9,22.7
19950803,16.1,24
19950804,16,23.4
19950805,16.7,23.4
19950806,14.4,19.5
19950807,13,19
19950808,10.7,15.7
19950809,12.1,17.7
19950810,14.3,21.2
19950811,14.9,20.9
19950812,12.7,16.1
19950813,12.8,17.7
19950814,12.6,18.1
19950815,12.9,18.7
19950816,12.8,18.8
19950817,11,17.3
19950818,11.6,19.4
19950819,11.6,20.1
19950820,10.7,14.6
19950821,12.3,19
19950822,12.4,20.9
19950823,12.3,17.2
19950824,10.9,15
19950825,11.1,15.5
19950826,11.8,18.1
19950827,11.4,17.3
19950828,5.7,9.5
19950829,5.7,12.1
19950830,4.8,10.8
19950831,3.7,10.2
19950901,5.1,11.3
19950902,6.5,11.6
19950903,7,14.2
19950904,5,11.4
19950905,6.4,11.5
19950906,8.2,13.1
19950907,8.4,17.9
19950908,6.5,10.8
19950909,7.4,12.6
19950910,9.5,16.7
19950911,10,14.3
19950912,9.7,14.8
19950913,5.1,7.1
19950914,5.6,8.7
19950915,5.7,10.6
19950916,6.4,12.3
19950917,7.3,13.5
19950918,9.7,16
19950919,7,9.3
19950920,6,8.7
19950921,6,9.3
19950922,7.2,11.4
19950923,7.3,13
19950924,5.9,6.8
19950925,3,5.3
19950926,4.2,10.9
19950927,6.9,13.6
19950928,6.1,12.1
19950929,1.1,6.3
19950930,1.5,7.3
19951001,4.4,9.8
19951002,7.4,15.5
19951003,8.6,14
19951004,9.5,13.2
19951005,9.5,16.3
19951006,9.1,13.9
19951007,8.8,16.9
19951008,10.2,17.9
19951009,11.3,19.3
19951010,10.8,16.9
19951011,10.1,17.7
19951012,9.3,17.3
19951013,8.2,15.3
19951014,7.5,15.6
19951015,7.5,14.4
19951016,7.7,16
19951017,7.7,15.7
19951018,8,14.8
19951019,7.4,14.8
19951020,6.2,14.2
19951021,4,11.3
19951022,4.4,11.8
19951023,4.3,13.1
19951024,5.2,15.7
19951025,5.2,12.8
19951026,6.7,14.7
19951027,7.3,15.9
19951028,7,13.7
19951029,5.1,8.4
19951030,5.9,11.4
19951031,4.2,11.3
19951101,3.2,10.2
19951102,0.7,5.7
19951103,-0.4,8.1
19951104,-3.3,1.3
19951105,-7.5,-0.6
19951106,-4.4,4.2
19951107,1.3,12.2
19951108,-0.5,5.3
19951109,0.8,9.3
19951110,2.4,6.3
19951111,6.9,11.1
19951112,5.5,9.2
19951113,4.1,5.4
19951114,1.9,4.5
19951115,1.9,7
19951116,2.9,5.6
19951117,1.8,5.3
19951118,-6.7,-2.6
19951119,-8,-4.3
19951120,-3.7,1
19951121,-2.7,4.9
19951122,-0.3,4.9
19951123,-1.1,5.5
19951124,-0.5,6.5
19951125,-2.1,3
19951126,0.5,3
19951127,1.2,4.4
19951128,-1.9,0.2
19951129,-4.6,1.3
19951130,-3.6,3.9
19951201,-4.3,2.3
19951202,-4.5,2.3
19951203,-4.2,0.7
19951204,-6.2,-0.1
19951205,-8.8,-3.1
19951206,-9.1,-3.6
19951207,-5.5,-1.8
19951208,-2,2.2
19951209,-1.8,5.2
19951210,-0.7,6.3
19951211,-1.9,4.6
19951212,-4.8,1.9
19951213,-9.3,-6.8
19951214,-8.3,-4.2
19951215,-4.9,-2.9
19951216,0,3.8
19951217,1,5.5
19951218,-1.8,-0.3
19951219,-5,-0.9
19951220,-0.3,2.7
19951221,1.1,3.3
19951222,1.8,5.6
19951223,0.8,2.8
19951224,0.8,3.1
19951225,1.3,2.2
19951226,0.3,3.3
19951227,-7.5,-4.3
19951228,-8.1,-3.8
19951229,-4.2,-1.2
19951230,-3.4,1.5
19951231,-1.5,0.2
19960101,-2,2
19960102,-2.3,-0.2
19960103,-4.4,0.4
19960104,-4.9,1.7
19960105,-0.3,4.7
19960106,-1.4,1
19960107,-1.9,-1.1
19960108,-3.3,1.7
19960109,-1,3.8
19960110,1.2,5.6
19960111,0.3,1.1
19960112,1,2.2
19960113,1.4,5.6
19960114,-1,4.3
19960115,-2,4.5
19960116,-2.3,5.7
19960117,-1.7,5.4
19960118,-2.9,4.5
19960119,-4,3.7
19960120,-3.8,3.6
19960121,-4,2.7
19960122,-2.7,1.7
19960123,0.1,2
19960124,-0.9,2.2
19960125,-1.2,2.3
19960126,-1.8,2.8
19960127,-3.7,2.8
19960128,-3.1,3.1
19960129,-2.7,2.2
19960130,-2,6.3
19960131,-2.3,4.9
19960201,-2.9,-1.1
19960202,-0.8,2.6
19960203,-1.1,4.6
19960204,-4.6,-1.2
19960205,-8.7,-6.1
19960206,-9.4,-3.7
19960207,-6.4,-3.1
19960208,-7,-3.1
19960209,-8.5,-2.2
19960210,-4.5,2.5
19960211,-5.2,-1.6
19960212,-5.3,-1.5
19960213,-5.7,-4.2
19960214,-7.9,-4.7
19960215,-9.5,-0.5
19960216,-6.2,-0.2
19960217,-3.7,1.2
19960218,-4.1,1.6
19960219,-5.3,-3.5
19960220,-8.7,-7.6
19960221,-7.6,-3.5
19960222,-9.9,-7.4
19960223,-12,-9.9
19960224,-10.1,-3.3
19960225,-4.9,2.1
19960226,-2.9,3.2
19960227,-1.6,4.2
19960228,-1.2,5.1
19960229,-1.6,5
19960301,-3.6,0.9
19960302,-6.6,-2.4
19960303,-9.7,-4.6
19960304,-9.4,-3.7
19960305,-7.4,-1.1
19960306,-5.2,2.2
19960307,-5.5,2.1
19960308,-5.2,1.1
19960309,-3.2,3.2
19960310,-3.1,2.7
19960311,-3.2,4.6
19960312,-3.3,1.6
19960313,-3.7,3.4
19960314,0.7,8.7
19960315,2.1,7.5
19960316,1.8,6.9
19960317,-0.3,2.5
19960318,0.1,4.4
19960319,0.2,5.2
19960320,1,6.5
19960321,1.6,7
19960322,-0.1,1.4
19960323,4.5,10.2
19960324,6.1,14.2
19960325,6,12.1
19960326,5.2,11.3
19960327,1.8,4.1
19960328,-0.9,3.3
19960329,-2.5,2.6
19960330,-2.9,3.5
19960331,-2.9,4.1
19960401,-1.9,2.1
19960402,-2.8,0.3
19960403,-4.2,-0.4
19960404,-3.3,0.6
19960405,1.5,10.3
19960406,3.8,10.3
19960407,4.9,12.7
19960408,4.5,11.1
19960409,4.4,10.9
19960410,4.7,11
19960411,3.4,7
19960412,3.3,9.5
19960413,2.8,9.1
19960414,1.1,5.5
19960415,1.1,8.2
19960416,3.2,11.4
19960417,5.3,11
19960418,5.6,11.7
19960419,7.4,15
19960420,7.6,14.8
19960421,7,14
19960422,8.8,14.9
19960423,5.8,9.6
19960424,5.5,9.7
19960425,6.7,12.8
19960426,8.5,15
19960427,8.3,13.6
19960428,8.3,14.7
19960429,6.7,10.7
19960430,5.5,10.2
19960501,5.7,11
19960502,3.6,10.8
19960503,1,4.5
19960504,3.4,10.8
19960505,5.6,11.1
19960506,6.9,14.9
19960507,7.7,14.1
19960508,8.9,16.5
19960509,4.6,5.8
19960510,5.3,10
19960511,7.6,12.9
19960512,4.7,6.6
19960513,4.4,7.5
19960514,8.6,15.1
19960515,9.8,15
19960516,11.8,18.4
19960517,8.7,12.6
19960518,9.8,13.1
19960519,6.6,10.5
19960520,2.8,7.6
19960521,4.6,12.1
19960522,6.2,11.8
19960523,6.7,11.9
19960524,11.2,19.3
19960525,8.9,13.1
19960526,10.1,15.5
19960527,6.8,10.5
19960528,7.3,13
19960529,8.8,16.5
19960530,13.2,21.1
19960531,14.9,23.3
19960601,13.4,19.5
19960602,10.5,12.8
19960603,9.1,12.1
19960604,12.2,18.5
19960605,14.6,21.5
19960606,15.8,22.8
19960607,16.3,23.5
19960608,15.3,22.2
19960609,13.5,20.8
19960610,14.9,22.8
19960611,14.8,22.8
19960612,15.5,22.8
19960613,14.9,21.8
19960614,14.3,21.3
19960615,14.3,20.8
19960616,12.7,20.3
19960617,12.8,19
19960618,13.6,20.3
19960619,14,21.3
19960620,12.2,18.8
19960621,9.7,14.3
19960622,6.6,9.9
19960623,4.2,11.3
19960624,6.6,13
19960625,6.8,12.6
19960626,7.9,12.1
19960627,9.3,15.6
19960628,11.3,18.4
19960629,13.1,20
19960630,12.5,20.6
19960701,8.7,11.4
19960702,6.9,10.5
19960703,9.9,17.4
19960704,12.3,19.3
19960705,10.5,15.2
19960706,9.1,13.6
19960707,9.4,16.6
19960708,7.1,10.1
19960709,7.6,12.8
19960710,9.1,15.2
19960711,11.2,17.5
19960712,12.7,18.9
19960713,14.2,20.4
19960714,16.2,22.9
19960715,17,23.9
19960716,16.7,23.7
19960717,15,22.8
19960718,14.5,22.9
19960719,13.3,20
19960720,13,20.3
19960721,12.5,20.5
19960722,13.9,22
19960723,14.7,25.8
19960724,11.6,14.7
19960725,13.4,22.1
19960726,14,21.9
19960727,13.5,18.7
19960728,13.5,21
19960729,14.5,20.9
19960730,12,17.3
19960731,12.9,20
19960801,15.4,22.5
19960802,13.4,21.3
19960803,11.1,16.8
19960804,11.3,18.3
19960805,11.6,18.1
19960806,13.3,17.6
19960807,12.5,14.4
19960808,14,19.5
19960809,14.3,21.3
19960810,15.1,22.7
19960811,11.1,14.5
19960812,9.1,12.8
19960813,9.6,13.6
19960814,10.8,15.5
19960815,12.1,17.1
19960816,12.5,18.1
19960817,12.8,20
19960818,13.7,20.8
19960819,13.3,20.7
19960820,12.5,16.3
19960821,10.9,15.7
19960822,10.4,14
19960823,13,19.2
19960824,10.5,13.7
19960825,10.3,15.8
19960826,9,12.6
19960827,9.4,13.3
19960828,8.2,12.6
19960829,7.9,13.1
19960830,8.2,13
19960831,8.3,12.8
19960901,7.6,11.6
19960902,3.7,5.5
19960903,8.4,13.5
19960904,10.6,18
19960905,9.1,16.4
19960906,8.2,16.7
19960907,5.7,12.2
19960908,5.3,12.6
19960909,6.1,12.5
19960910,6.1,12.7
19960911,6.4,13.8
19960912,7.5,13.3
19960913,3,7.9
19960914,3.2,9.7
19960915,6,12.8
19960916,6.4,14.3
19960917,6.8,13.7
19960918,7.6,15.8
19960919,6.9,12
19960920,7.2,14.4
19960921,6.6,11.4
19960922,6.6,11.5
19960923,5,8.2
19960924,2.8,5.4
19960925,3.4,7.3
19960926,4.4,10.7
19960927,6.4,13.4
19960928,6.8,12.8
19960929,7.5,15
19960930,11.2,19.6
19961001,8.2,16.6
19961002,3.1,6.9
19961003,2.9,9.9
19961004,4.5,11.9
19961005,1.4,6.2
19961006,2.7,9.9
19961007,6.3,11.6
19961008,4.6,8.7
19961009,3.8,5.7
19961010,3.4,5.4
19961011,4.6,12.5
19961012,4.6,11.5
19961013,5.5,12.6
19961014,6.6,10.9
19961015,5.6,9.3
19961016,0.2,1.2
19961017,0,2.6
19961018,-0.9,5.1
19961019,0.9,3.8
19961020,2,6.8
19961021,4.3,9.6
19961022,3.4,9.7
19961023,6,15.9
19961024,6.8,15.2
19961025,6.3,13
19961026,4.5,9.2
19961027,4.5,11.4
19961028,7,13.5
19961029,4.9,10.8
19961030,0.3,4.5
19961031,1.7,9.8
19961101,3.1,8.5
19961102,3.9,12
19961103,7.4,15.4
19961104,6.7,15.8
19961105,2.1,5.7
19961106,0.3,7.3
19961107,5.1,11.9
19961108,0.5,4.7
19961109,-1.2,5.5
19961110,0.8,5.5
19961111,4.4,7.8
19961112,5.6,8.9
19961113,4.3,9.3
19961114,-0.5,0.3
19961115,1.1,4.6
19961116,2.4,6.5
19961117,2.2,7
19961118,-0.6,3.1
19961119,-3,-0.3
19961120,-2.9,-1.1
19961121,-5,-2.4
19961122,-7.5,-4.5
19961123,-6.6,-1.4
19961124,-7,-4.2
19961125,-4.2,-1.2
19961126,-3.4,-2
19961127,-6.3,-3.8
19961128,-6.3,-3.7
19961129,-9.7,-4.8
19961130,-3.1,-1.4
19961201,-4.3,-0.2
19961202,-2.4,0
19961203,-4.2,-0.3
19961204,-2.9,2.8
19961205,-2.1,2
19961206,0.4,4.6
19961207,-1,4
19961208,-0.9,4.9
19961209,0.2,4.5
19961210,0.7,3.2
19961211,-1.3,2.8
19961212,-3.2,1.4
19961213,-2.1,-0.1
19961214,-1.4,1.7
19961215,-4.4,1.3
19961216,-1.1,5.2
19961217,-1.1,3.1
19961218,-1,4.5
19961219,0.9,4.1
19961220,-0.6,1
19961221,-1.3,3.3
19961222,1.1,4.1
19961223,1.3,3
19961224,-1.3,2.9
19961225,-3.9,-1.9
19961226,-8.1,-4.9
19961227,-10.8,-5.8
19961228,-11.1,-5.8
19961229,-12.4,-7.4
19961230,-12.2,-6.8
19961231,-10.9,-8.4
19970101,-7.3,-2.1
19970102,-5,-2.1
19970103,-2.5,3.2
19970104,-4.6,-0.1
19970105,-8.4,-2.4
19970106,-6.2,-2.3
19970107,-4.6,0.7
19970108,-4.6,-0.5
19970109,-3.2,-1.1
19970110,-4.4,-1.8
19970111,-6.7,-0.1
19970112,-4.4,3.1
19970113,-3.4,3.4
19970114,-1.7,4.9
19970115,0.2,6.8
19970116,0.8,8.1
19970117,0,7.4
19970118,-2.9,2.7
19970119,-1.1,3.4
19970120,-1.3,0.1
19970121,0.8,4.5
19970122,3.8,8.2
19970123,3.9,8.6
19970124,1.5,6.8
19970125,0.3,4.4
19970126,-1.2,3.4
19970127,-3,2.1
19970128,-3.9,2.1
19970129,-3.2,3.4
19970130,-2,5.3
19970131,-2.9,3.9
19970201,-3.6,4
19970202,-4,2.9
19970203,-4.4,1.4
19970204,-4,2.4
19970205,-2.6,-1
19970206,-4.6,1.8
19970207,-0.6,6.5
19970208,0.1,6.8
19970209,-0.3,6.9
19970210,-0.1,7.1
19970211,0.7,5.3
19970212,1.1,5.7
19970213,-1,4.7
19970214,-2.6,0.7
19970215,-1.9,1.2
19970216,-6.5,1.2
19970217,-3.7,1.3
19970218,-2.3,1.2
19970219,-2.6,1.4
19970220,0.7,5.7
19970221,-1,5.3
19970222,1.2,9.5
19970223,2.2,8.8
19970224,1.1,5.2
19970225,2.5,6.6
19970226,2.5,8
19970227,-2.6,1.4
19970228,0.1,7.5
19970301,2.8,7
19970302,3.5,10.5
19970303,3.3,8.8
19970304,4.9,10.5
19970305,4.7,8.5
19970306,-0.2,4.9
19970307,1.4,8.2
19970308,2.4,9.7
19970309,3.4,9.9
19970310,4,10.8
19970311,5.6,13.9
19970312,4.5,10.8
19970313,3.5,10.9
19970314,3.1,8.6
19970315,1.7,5.8
19970316,2.4,8.3
19970317,6.1,13.2
19970318,6.1,14.6
19970319,-1,2.7
19970320,-0.8,5
19970321,-1.7,6.5
19970322,-0.5,6.4
19970323,1.7,10.4
19970324,0.2,4.8
19970325,0.3,4.9
19970326,1.5,8.8
19970327,4.8,12.3
19970328,1.9,7.5
19970329,-2.2,1.2
19970330,-1.8,4.3
19970331,1.5,8.5
19970401,3.9,11.2
19970402,5.5,13.3
19970403,4.9,11.1
19970404,3.2,8.2
19970405,1.6,9.6
19970406,4.7,12.2
19970407,2.7,10.2
19970408,3.9,10.5
19970409,5.7,12.7
19970410,6.1,13.1
19970411,6.9,14.3
19970412,3.4,9.1
19970413,1.7,8.5
19970414,3.6,11
19970415,4.5,11.8
19970416,2.2,8.4
19970417,-0.8,4.2
19970418,2.2,10.2
19970419,3.9,11.5
19970420,-0.3,3.4
19970421,-0.7,7
19970422,-0.8,5.9
19970423,0.8,8.8
19970424,3.4,10.1
19970425,6.4,13.1
19970426,5.7,10.3
19970427,3.6,6.8
19970428,5.3,9.6
19970429,4.3,8.6
19970430,4,9.7
19970501,5.2,12.6
19970502,7.8,15.5
19970503,10,17.8
19970504,11.3,18.2
19970505,6.6,10.4
19970506,3.2,10.7
19970507,1.3,7.3
19970508,0.2,4.7
19970509,1.2,8.7
19970510,4.3,9.2
19970511,7.9,11.6
19970512,7.5,10.8
19970513,9.2,14.4
19970514,13.8,18.4
19970515,12,17.3
19970516,10.7,18.2
19970517,12.4,18.3
19970518,8.7,15.1
19970519,9.6,16.7
19970520,7,10.1
19970521,6.9,12.5
19970522,7,12.7
19970523,8.7,15
19970524,9.2,16
19970525,9.6,15
19970526,11.1,19.5
19970527,12.2,20.8
19970528,11.9,19.1
19970529,10.9,18.5
19970530,12.1,19.3
19970531,11,18.1
19970601,4.4,7.5
19970602,8.9,14.2
19970603,9.4,14.6
19970604,11.9,19
19970605,10.4,14.1
19970606,11.8,18.4
19970607,14,21.1
19970608,13.4,20
19970609,13.9,20.3
19970610,15.9,23
19970611,15.3,21.8
19970612,15,19.7
19970613,11,15.1
19970614,9.9,13.9
19970615,11.4,18.6
19970616,11.8,16.9
19970617,10.8,16.4
19970618,10.3,16.5
19970619,7.4,9.9
19970620,8.8,13.7
19970621,9.6,13.6
19970622,5.6,9.8
19970623,7,12.2
19970624,5.7,10.1
19970625,7.7,14
19970626,7.8,11
19970627,9.8,15.6
19970628,11.1,17.7
19970629,7.9,13.3
19970630,6.3,9.7
19970701,9.1,14
19970702,10,14
19970703,9.4,12.3
19970704,9.3,15.1
19970705,6.4,8.5
19970706,8.4,12.6
19970707,8.5,14.9
19970708,10.9,18.2
19970709,12.1,19.9
19970710,11.5,17.6
19970711,10.2,15.9
19970712,12.7,18.4
19970713,14.1,20.4
19970714,12.3,17.7
19970715,12.6,19.9
19970716,14.6,23.1
19970717,13,22.3
19970718,8.5,11.4
19970719,9.4,15.5
19970720,10.2,16.8
19970721,10.7,16.5
19970722,12.9,20
19970723,11.5,14.7
19970724,12.5,18.4
19970725,11.5,16.4
19970726,11.5,18.9
19970727,13.1,19.8
19970728,14.8,20.4
19970729,13.4,20.4
19970730,14.2,21.2
19970731,13.9,19.9
19970801,10.1,12.7
19970802,12.3,16.4
19970803,14.7,20.4
19970804,16.5,22.9
19970805,16.3,24.1
19970806,14.1,17.5
19970807,12.8,17.4
19970808,13.4,19.7
19970809,14.9,23.2
19970810,15.8,22.9
19970811,15.4,23.4
19970812,15.6,22.4
19970813,15.8,21.8
19970814,15.4,22.8
19970815,15.7,22.9
19970816,14.4,20.7
19970817,11.5,15.6
19970818,12.3,19.5
19970819,13.8,20.4
19970820,14.2,20.8
19970821,14.1,20.8
19970822,14.2,21.4
19970823,14.9,22.4
19970824,15.6,23.4
19970825,16.2,25.8
19970826,14.6,20.5
19970827,15,21
19970828,10,19
19970829,7.1,14.4
19970830,6.4,9.4
19970831,12.9,22.3
19970901,15.7,24.6
19970902,11.2,14
19970903,12.3,18.1
19970904,12.5,19.6
19970905,13.8,21
19970906,14.1,20.4
19970907,12.4,17.5
19970908,12.2,19.8
19970909,11.8,19.1
19970910,11.2,19.7
19970911,13.1,21.1
19970912,13.7,22
19970913,9.2,10.6
19970914,7.1,12.5
19970915,8.2,15.6
19970916,9.4,18.3
19970917,10.2,18.8
19970918,10.5,19.3
19970919,9.6,17.4
19970920,10.5,18.4
19970921,10.2,16.8
19970922,9,13.9
19970923,9,16.3
19970924,9.4,17
19970925,9.9,17.4
19970926,10,18
19970927,9.7,18
19970928,9,16.6
19970929,9,16.9
19970930,9.7,17.3
19971001,11.2,18.6
19971002,12.1,21.4
19971003,8.8,15.8
19971004,8.3,17.4
19971005,10,19.6
19971006,10.5,19.1
19971007,10.6,13.8
19971008,10.6,16.4
19971009,10.8,16.7
19971010,8.8,13.7
19971011,7.5,11.6
19971012,3.1,8.8
19971013,0.2,5.8
19971014,-0.5,5.3
19971015,-1.4,1.1
19971016,3.3,7.7
19971017,4.8,12.8
19971018,7,14.9
19971019,7.3,16.1
19971020,6.7,13.4
19971021,7,12.4
19971022,5.6,12.4
19971023,6.9,11.7
19971024,4.4,8.4
19971025,1.8,6.7
19971026,2.1,9.6
19971027,1.3,7.7
19971028,-1.2,2.1
19971029,-1.6,6.2
19971030,-0.4,7.8
19971031,0.6,6.6
19971101,2.1,9.6
19971102,3.3,10.1
19971103,3.4,11.6
19971104,3.3,8.3
19971105,3.3,5.4
19971106,5.2,10.5
19971107,7.9,11.6
19971108,1.2,5.1
19971109,0.6,6.6
19971110,-0.6,2.6
19971111,0,6
19971112,-1.6,1.7
19971113,-5.6,-0.7
19971114,-6.7,-0.4
19971115,-3.3,4
19971116,0.3,4.1
19971117,-1.3,6.1
19971118,-1.4,6.9
19971119,-1.7,2.4
19971120,0,2.9
19971121,-1.5,3.1
19971122,-0.9,4.9
19971123,-3.3,0.5
19971124,-1.2,6.5
19971125,1.1,4.7
19971126,-0.4,4.5
19971127,1,6.3
19971128,1.2,5.5
19971129,0.5,3.6
19971130,-1.6,0.7
19971201,-2.3,1.7
19971202,-4,-0.7
19971203,-7.4,-6
19971204,-7.5,-2.4
19971205,-6.3,-0.6
19971206,-6.9,-0.7
19971207,-2.1,4.5
19971208,-0.5,4
19971209,-2.1,3
19971210,-2.2,2.5
19971211,1.6,4.7
19971212,-0.5,2.1
19971213,-4.1,0.1
19971214,-7.7,-3.6
19971215,-7.8,-4.2
19971216,-8,-3.4
19971217,-5,-2.1
19971218,-0.2,3.5
19971219,0.2,1.8
19971220,-0.7,0.7
19971221,-1.4,0.1
19971222,-2.4,0.9
19971223,-3.3,0.2
19971224,-1.6,3
19971225,1.5,5.3
19971226,-0.6,1.6
19971227,-3.4,-2
19971228,-5.3,-2
19971229,-7.8,-2.4
19971230,-4.1,2.6
19971231,-0.9,2.6
19980101,0.7,3.2
19980102,-1,0.8
19980103,-2.6,1.1
19980104,-0.3,5.4
19980105,-1.7,2
19980106,-1.4,2.6
19980107,-2.5,2.3
19980108,-3.1,2.3
19980109,-1.3,6.1
19980110,0.2,6.5
19980111,2.2,8.3
19980112,4.2,9.9
19980113,1.8,6.1
19980114,-0.6,2
19980115,-3.1,0.6
19980116,-2.1,0.8
19980117,-4.5,0
19980118,-4.2,0.9
19980119,-3.8,-0.3
19980120,-5.7,-3.3
19980121,-6.6,-4.2
19980122,-10.1,-5
19980123,-6.1,-0.5
19980124,-7.2,-2.3
19980125,-6.2,-2
19980126,-7.2,-1.1
19980127,-7,0
19980128,-7.6,-0.2
19980129,-6.5,0.9
19980130,-6,1.4
19980131,-7.3,-0.7
19980201,-7.5,-0.6
19980202,-7,0.1
19980203,-6.1,1.1
19980204,-4.5,2.5
19980205,-4,3.9
19980206,-4,3.9
19980207,-3.2,2.7
19980208,-4.7,-0.1
19980209,-0.6,7.5
19980210,1.9,9
19980211,2.1,9
19980212,2.3,10
19980213,2.5,10.8
19980214,4,11.9
19980215,3,10.6
19980216,4.2,9.8
19980217,1.7,7.7
19980218,2.2,9.7
19980219,3.4,10.9
19980220,3.3,11.9
19980221,3.1,9.8
19980222,-0.1,2.8
19980223,-2.9,-0.4
19980224,-1.6,4.5
19980225,2,8.7
19980226,2,9.1
19980227,1.9,9.9
19980228,0.3,5.9
19980301,-1.3,6.5
19980302,-2.8,2.9
19980303,1.5,7.3
19980304,6.2,11.3
19980305,1.8,9.1
19980306,0.4,5.9
19980307,4.4,11.3
19980308,-0.6,2.9
19980309,-3.1,1.3
19980310,-7.9,-0.1
19980311,-4.5,-0.1
19980312,-3.3,0.9
19980313,-2.8,0.7
19980314,-2.8,3.4
19980315,-0.3,6.3
19980316,0.3,5.9
19980317,2.9,9.9
19980318,2.9,11.5
19980319,2,9.9
19980320,-0.5,8
19980321,0.2,7.7
19980322,-1.7,4.2
19980323,-2.5,3.9
19980324,-3.9,0.9
19980325,-2.8,3.8
19980326,-0.3,7.3
19980327,2.2,7.1
19980328,5.9,12.9
19980329,7.4,15.5
19980330,7.3,14.7
19980331,7.1,15.2
19980401,5.2,11.3
19980402,5,9.4
19980403,7.9,14.9
19980404,4.6,10.4
19980405,3.7,9.4
19980406,3.1,8.8
19980407,1.9,7.1
19980408,1.2,8.1
19980409,2.1,7.9
19980410,-0.8,2.3
19980411,-2.8,1.7
19980412,-3,1.5
19980413,-4.6,-1.9
19980414,-4.2,2
19980415,-1.1,3.4
19980416,-0.7,3.2
19980417,-0.4,4.2
19980418,-1.8,2
19980419,-2.1,3.7
19980420,2.5,10.2
19980421,5.9,12.4
19980422,7,14.5
19980423,8.3,15
19980424,7.4,12.6
19980425,9.1,15.4
19980426,10.7,16.7
19980427,4.3,9.7
19980428,0.3,2.2
19980429,3.9,10.5
19980430,5,11.1
19980501,4.9,9.7
19980502,4.1,9.3
19980503,6.7,11.8
19980504,6.5,11.4
19980505,6.2,12.5
19980506,5,9.2
19980507,7.4,15.2
19980508,9.2,15.9
19980509,11,17.9
19980510,12.5,20.7
19980511,13,20.9
19980512,14,21.8
19980513,14.4,21.9
19980514,12.9,19.8
19980515,12.2,18.9
19980516,10.1,17.1
19980517,7.8,14.4
19980518,7.4,14.3
19980519,8.9,15.6
19980520,9.9,17
19980521,9.6,15.8
19980522,9,15.1
19980523,9.1,14.8
19980524,7.2,12.6
19980525,8.2,12.7
19980526,8.9,14.4
19980527,8.4,13.9
19980528,6.4,10.2
19980529,7,10.2
19980530,9.9,17.3
19980531,8.2,14.3
19980601,8.8,16.4
19980602,12.5,20.8
19980603,10.7,15.8
19980604,12.7,18.2
19980605,15.8,21
19980606,14.9,19.4
19980607,10.6,14
19980608,9.5,14.9
19980609,11.8,18.7
19980610,10.5,16.7
19980611,6.1,9.4
19980612,4.3,8.3
19980613,4.7,11.8
19980614,7.4,13
19980615,7.5,13
19980616,7.1,12.4
19980617,7.5,14.2
19980618,9.9,18
19980619,12.7,20.8
19980620,16.1,24.2
19980621,17.8,25.9
19980622,17.1,23.6
19980623,15,20
19980624,14.9,21.5
19980625,15.7,22.2
19980626,13.1,16.8
19980627,14,20.6
19980628,14.4,20.3
19980629,14.5,20.9
19980630,14.1,21.4
19980701,15.6,24.9
19980702,14.2,18.6
19980703,10.6,14.8
19980704,11.5,18.7
19980705,12.1,21.7
19980706,14.4,22.5
19980707,10.2,12.2
19980708,8.4,13.4
19980709,9,16.1
19980710,12.9,21.3
19980711,13.8,22.5
19980712,15.3,25.3
19980713,14.4,25.2
19980714,11.1,17.4
19980715,9.6,15.7
19980716,9.6,13.9
19980717,13.2,22.8
19980718,15.5,24.1
19980719,18.2,26
19980720,19.8,28.3
19980721,18.9,24.5
19980722,16.6,24.7
19980723,17.6,24.1
19980724,17.2,23.8
19980725,16.2,22.1
19980726,17,25.6
19980727,12.4,14.5
19980728,12.4,17
19980729,13.9,21.4
19980730,16.6,25.5
19980731,14,17
19980801,12.2,18
19980802,12.6,20.9
19980803,11.6,15.9
19980804,13,18.9
19980805,14.3,21.1
19980806,14.6,22.9
19980807,16.5,25.6
19980808,18.2,27
19980809,19.3,28.6
19980810,19.8,28.4
19980811,20.1,27.4
19980812,18.5,26
19980813,15.1,19.7
19980814,15.5,22.6
19980815,16.1,22.4
19980816,16,23.1
19980817,14.8,20.9
19980818,12.8,18.9
19980819,14.8,20.7
19980820,14.7,20.1
19980821,11.4,16.7
19980822,12.5,18.8
19980823,13.4,19.3
19980824,9.3,14
19980825,8.9,15.8
19980826,12,20.5
19980827,10.7,17.7
19980828,7.8,13.8
19980829,7.8,13.8
19980830,8.9,17.5
19980831,11.4,21.4
19980901,13.8,20.4
19980902,15.8,23
19980903,12.3,16.7
19980904,11.2,16.2
19980905,9.7,15.4
19980906,9.3,15.6
19980907,9.8,12.2
19980908,10.8,15.7
19980909,12.5,20.7
19980910,15,23.4
19980911,9.7,12.9
19980912,5.1,8.8
19980913,2.1,6.1
19980914,1.9,5.8
19980915,4.8,10.3
19980916,7.3,14.6
19980917,5.7,11.1
19980918,5.3,12.5
19980919,7.3,15.7
19980920,7.2,15.4
19980921,7.5,14.9
19980922,6.9,12.5
19980923,7.9,15.3
19980924,9.1,17.2
19980925,8.4,14.3
19980926,9.6,14.4
19980927,8.1,12.4
19980928,6.1,7.6
19980929,8.1,12.8
19980930,7.3,8.3
19981001,4.7,8.3
19981002,4.6,9.6
19981003,4.4,7.5
19981004,3.5,5.3
19981005,5,9.1
19981006,6.5,12.8
19981007,4.6,7.5
19981008,2.9,4.8
